site_id,facility_name,cupa,physical_address,total_evals,total_violations,latest_eval,years_since,seismic,has_ammonia,is_food,is_refinery,is_p3,is_p2,iiar9_gap,revalid_overdue,revalid_soon,reval_due_year,pre_epa2024,urgency_score,notes,recommended_pitch,pain_points
57844,PLANT #7,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-01-23,2.1,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
58142,POMONA VALLEY POOL CHLOR,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2025-05-27,0.8,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
60426,"HV Randall Foods, LLC",Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,3,2,2025-05-07,0.8,Low,False,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
61492,Bagdasarian Packing Mecca LLC,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,3,2023-09-27,2.4,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
65445,SB WATER DEPARTMENT YARD,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-12-05,2.2,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
66020,"SD CNTY AGRICULTURE, WEIGHTS & MEASURES",San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,1,0,2021-12-22,4.2,Medium,False,False,False,False,False,False,False,True,2026,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-12-22)
66621,"Solecta, Inc",San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,1,0,2022-08-03,3.6,Medium,False,False,False,False,False,False,False,True,2027,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-08-03)
68393,BLENDING STATION / SM CITY WATER WELL #9,Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,4,2,2025-03-20,1.0,Low,False,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
68486,Smart and Final Riverside Warehouse,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,1,2024-10-03,1.4,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
68703,SO CA GAS CO - Wheeler Ridge Comp Station,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,7,1,2025-03-04,1.0,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
69744,SOUTHERN VALLEY CHEMICAL COMPANY,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,5,2,2023-11-15,2.3,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
71006,St Francis Cooling Inc,Oxnard City CUPA,VERIFY via CERS SiteID or EPA ECHO,6,3,2024-12-03,1.2,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
71823,Stremicks Heritage Foods,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,3,2025-03-31,0.9,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
72169,Woodspur Farming LLC,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,8,3,2024-03-12,2.0,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
74931,"The Dodge Company, Inc",San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-02-23,2.0,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
78467,Lineage Vernon 1-3,Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,5,2,2024-09-17,1.5,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
84768,WATER DEPT DEVILS CANYON #2 WELL,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-12-05,2.2,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
84772,WATER DEPT/KENWOOD WELL,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-12-05,2.2,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
84773,WATER DEPT/LYTLE CREEK,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-12-05,2.2,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
84774,WATER DEPT/NEWMARK PLANT,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-12-05,2.2,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
84775,WATER DPT/DEVIL CNYN 4,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-12-05,2.2,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
84813,WATER/MILL & D ST WELL,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-12-15,2.2,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
87129,ZIEGENFELDER COMPANY,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2023-06-14,2.7,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
89983,AERA ENERGY LLC,Ventura County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,2,0,2024-08-06,1.6,High,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,High seismic zone: IIAR 9 Section 6.6 bracing documentation required
90174,AGUA MANSA POWER PLANT,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,1,2023-05-30,2.8,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
91702,AMERICAN POLYMERS CORP,Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,8,1,2024-07-30,1.6,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
92510,"Anthony Vineyards, Inc.",Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,3,2025-02-04,1.1,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
99268,Helena Agri Enterprises LLC (Blythe Facility),Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,7,1,2024-04-02,1.9,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
99900,"Helena Agri-Enterprises, LLC",Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-06-20,1.7,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
100581,Burbank Water and Power,Burbank Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,1,2024-11-05,1.3,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
103314,Carpenter Co,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,1,2024-03-21,2.0,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
103542,Lineage Logistics,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,0,2021-07-21,4.6,Medium,False,False,False,False,False,False,False,True,2026,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-07-21)
105142,CHINO BENSON RESERVOIR SITE,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-04-24,1.9,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
105159,CHINO PHILLIPS RESERVOIR SITE,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-04-24,1.9,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
108632,Nutrien Ag Solutions,Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2025-02-20,1.0,Low,False,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
108641,Nutrien Ag Solutions,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,6,1,2023-09-27,2.4,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
108642,Nutrien Ag Soliutions -Oxnard 660,Oxnard City CUPA,VERIFY via CERS SiteID or EPA ECHO,5,3,2025-05-08,0.8,Low,False,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
109781,CVWD WRP #7,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,2,2023-08-17,2.5,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
109801,CVWD WRP #4,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,2,2023-08-17,2.5,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
110782,Del Real LLC,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,3,2023-06-29,2.7,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
111165,Desert Water Agency (Reclaim Plant),Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,1,2023-11-28,2.3,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
112688,Roadrunner Cold Storage LLC,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,6,1,2025-06-11,0.7,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
112902,"Dune Co.Imperial Valley,LLC(N.Pesticide Warehouse)",Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,4,1,2024-04-26,1.9,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
113468,Eastside Water Treatment Plant,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-04-24,1.9,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
118083,Fresh Venture Foods,Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-12-18,1.2,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
122137,"Helena Agri-Enterprises, LLC.",Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,8,1,2024-01-30,2.1,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
122142,"HELENA AGRI-ENTERPRISES,LLC",Oxnard City CUPA,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-03-20,2.0,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
122241,HENRY TATE WATER TREATMENT,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2023-08-02,2.6,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
122263,HERAEUS PRECIOUS METALS NORTH AMERICA LLC,Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,1,0,2022-07-29,3.6,Low,False,False,False,False,False,False,False,True,2027,False,3,[],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-07-29)
123926,IID Niland Gas Turbine,Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-08-28,1.5,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
